

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,3:53:25 PM,3043.18,3699.02,0.07,0.02,0.16,0.03,
5/31/2018,3:53:26 PM,3757.27,3770.86,0.02,0.03,0.06,0.03,
5/31/2018,3:53:28 PM,3848.43,3626.31,0.02,0.04,0.16,0.03,
5/31/2018,3:53:29 PM,3409.68,4042.34,0.04,0.02,0.04,0.04,
5/31/2018,3:53:30 PM,3415.36,4044.52,0.06,0.03,0.03,0.05,
5/31/2018,3:53:31 PM,3262.41,3810.36,0.11,0.02,0.10,0.03,
5/31/2018,3:53:32 PM,3479.38,3645.46,0.06,0.03,0.08,0.03,
5/31/2018,3:53:33 PM,3338.70,3768.26,0.06,0.02,0.06,0.03,
5/31/2018,3:53:34 PM,3744.72,3731.03,0.03,0.03,0.09,0.03,
5/31/2018,3:53:35 PM,3470.08,3826.58,0.04,0.03,0.06,0.03,
5/31/2018,3:53:36 PM,3500.35,4067.17,0.03,0.03,0.03,0.04,
5/31/2018,3:53:37 PM,3619.18,3588.06,0.04,0.03,0.17,0.02,
5/31/2018,3:53:38 PM,3471.85,3734.57,0.05,0.03,0.07,0.03,
5/31/2018,3:53:39 PM,3833.15,3770.03,0.03,0.03,0.11,0.03,
5/31/2018,3:53:40 PM,3284.92,4035.53,0.07,0.02,0.03,0.05,
5/31/2018,3:53:41 PM,3245.55,3910.09,0.09,0.02,0.05,0.04,
5/31/2018,3:53:42 PM,3744.20,3707.13,0.02,0.03,0.09,0.03,
5/31/2018,3:53:43 PM,3563.98,3539.19,0.03,0.03,0.05,0.04,
5/31/2018,3:53:44 PM,3590.47,3674.17,0.03,0.03,0.14,0.03,
5/31/2018,3:53:45 PM,3107.88,4090.73,0.05,0.02,0.04,0.05,
5/31/2018,3:53:46 PM,3597.67,4071.73,0.03,0.02,0.03,0.05,
5/31/2018,3:53:47 PM,3486.65,3410.38,0.04,0.03,0.09,0.03,
5/31/2018,3:53:48 PM,3392.56,3923.18,0.08,0.03,0.04,0.04,
5/31/2018,3:53:49 PM,3512.30,3790.73,0.04,0.02,0.08,0.03,
5/31/2018,3:53:50 PM,3438.21,3533.84,0.04,0.02,0.14,0.03,
5/31/2018,3:53:51 PM,3643.41,3707.83,0.04,0.04,0.08,0.03,
5/31/2018,3:53:52 PM,3777.33,3802.61,0.03,0.03,0.08,0.03,
5/31/2018,3:53:53 PM,3672.15,3592.63,0.04,0.03,0.11,0.03,
5/31/2018,3:53:54 PM,3217.63,3740.40,0.06,0.03,0.11,0.03,
5/31/2018,3:53:55 PM,3605.94,3599.03,0.03,0.03,0.13,0.03,
5/31/2018,3:53:56 PM,3157.89,3470.60,0.08,0.02,0.18,0.02,
5/31/2018,3:53:57 PM,3407.30,3793.24,0.04,0.02,0.09,0.03,
5/31/2018,3:53:58 PM,3160.49,3820.50,0.04,0.03,0.08,0.04,
5/31/2018,3:53:59 PM,3583.35,3966.47,0.04,0.03,0.04,0.04,
5/31/2018,3:54:00 PM,3650.50,3960.52,0.04,0.03,0.08,0.03,
5/31/2018,3:54:01 PM,3631.42,3893.30,0.03,0.02,0.05,0.04,
5/31/2018,3:54:02 PM,3251.37,3542.59,0.07,0.02,0.10,0.02,
5/31/2018,3:54:03 PM,3533.87,3612.23,0.04,0.04,0.18,0.03,
5/31/2018,3:54:04 PM,3413.04,3911.71,0.08,0.02,0.04,0.04,
5/31/2018,3:54:05 PM,3525.48,4134.82,0.04,0.03,0.02,0.05,
5/31/2018,3:54:06 PM,4035.77,3733.05,0.02,0.03,0.09,0.03,
5/31/2018,3:54:07 PM,3447.19,4036.44,0.05,0.02,0.04,0.04,
5/31/2018,3:54:08 PM,3533.92,3566.58,0.05,0.02,0.08,0.03,
5/31/2018,3:54:09 PM,3349.81,4040.17,0.07,0.02,0.04,0.04,
5/31/2018,3:54:10 PM,3259.37,3643.16,0.04,0.03,0.06,0.03,
5/31/2018,3:54:11 PM,3125.31,4332.93,0.07,0.02,0.03,0.05,
5/31/2018,3:54:12 PM,3302.82,3778.03,0.05,0.03,0.04,0.04,
5/31/2018,3:54:13 PM,3622.01,3602.57,0.04,0.04,0.17,0.02,
5/31/2018,3:54:14 PM,3451.36,3796.17,0.05,0.02,0.05,0.03,
5/31/2018,3:54:15 PM,3900.60,3442.14,0.02,0.04,0.19,0.02,
5/31/2018,3:54:16 PM,3271.35,4312.36,0.05,0.02,0.03,0.05,
5/31/2018,3:54:17 PM,3405.63,3851.93,0.05,0.02,0.04,0.04,
5/31/2018,3:54:18 PM,3639.78,3745.23,0.03,0.02,0.09,0.03,
5/31/2018,3:54:19 PM,3542.39,3668.05,0.04,0.03,0.06,0.03,
5/31/2018,3:54:20 PM,3486.29,3644.22,0.04,0.03,0.09,0.03,
5/31/2018,3:54:21 PM,3097.12,4131.03,0.16,0.02,0.03,0.05,
5/31/2018,3:54:22 PM,3352.75,3826.71,0.05,0.02,0.05,0.04,
5/31/2018,3:54:23 PM,3743.80,3481.91,0.03,0.03,0.09,0.03,
5/31/2018,3:54:24 PM,3140.15,3996.39,0.08,0.02,0.04,0.05,
5/31/2018,3:54:25 PM,3534.41,3513.73,0.05,0.03,0.14,0.02,
5/31/2018,3:54:26 PM,3545.24,3642.79,0.03,0.03,0.13,0.02,
5/31/2018,3:54:27 PM,3571.38,3651.59,0.03,0.03,0.16,0.03,
5/31/2018,3:54:28 PM,3400.49,3919.16,0.07,0.03,0.04,0.04,
5/31/2018,3:54:29 PM,3634.61,3854.38,0.04,0.03,0.05,0.03,
5/31/2018,3:54:30 PM,3266.18,3564.91,0.08,0.02,0.11,0.03,
5/31/2018,3:54:31 PM,3787.78,3417.20,0.03,0.03,0.08,0.02,
5/31/2018,3:54:32 PM,3236.90,3721.65,0.07,0.02,0.06,0.03,
5/31/2018,3:54:33 PM,3727.82,3693.87,0.03,0.02,0.06,0.03,
5/31/2018,3:54:34 PM,3500.28,4101.47,0.06,0.03,0.04,0.04,
5/31/2018,3:54:35 PM,3345.20,3853.86,0.06,0.02,0.08,0.04,
5/31/2018,3:54:36 PM,3218.08,3694.61,0.06,0.02,0.08,0.03,
5/31/2018,3:54:37 PM,3532.67,3699.29,0.07,0.03,0.06,0.04,
5/31/2018,3:54:38 PM,3558.32,3464.63,0.03,0.03,0.14,0.02,
5/31/2018,3:54:39 PM,3632.18,3908.50,0.04,0.03,0.05,0.03,
5/31/2018,3:54:40 PM,4088.63,4185.55,0.02,0.04,0.03,0.05,
5/31/2018,3:54:41 PM,3034.37,3443.84,0.05,0.03,0.11,0.03,
5/31/2018,3:54:42 PM,3126.65,3816.99,0.06,0.02,0.05,0.03,
5/31/2018,3:54:43 PM,3574.02,3874.64,0.04,0.03,0.05,0.04,
5/31/2018,3:54:44 PM,3572.97,3986.07,0.04,0.03,0.04,0.04,
5/31/2018,3:54:45 PM,3532.09,3560.97,0.04,0.03,0.21,0.02,
5/31/2018,3:54:46 PM,3349.37,3741.36,0.06,0.03,0.07,0.03,
5/31/2018,3:54:47 PM,3240.79,3586.01,0.02,0.04,0.08,0.04,
5/31/2018,3:54:48 PM,3512.24,3769.40,0.05,0.03,0.10,0.04,
5/31/2018,3:54:49 PM,3354.70,3976.16,0.07,0.02,0.03,0.05,
5/31/2018,3:54:50 PM,3462.68,3734.58,0.06,0.03,0.06,0.03,
5/31/2018,3:54:51 PM,3298.64,3780.59,0.07,0.02,0.07,0.04,
5/31/2018,3:54:52 PM,3305.73,3447.44,0.09,0.02,0.26,0.03,
5/31/2018,3:54:53 PM,3586.83,3867.37,0.03,0.03,0.06,0.04,
5/31/2018,3:54:54 PM,3615.24,4132.17,0.04,0.03,0.02,0.05,
5/31/2018,3:54:55 PM,3362.97,3821.55,0.05,0.03,0.04,0.05,
5/31/2018,3:54:56 PM,3346.12,3916.00,0.07,0.02,0.03,0.05,
5/31/2018,3:54:57 PM,3217.19,3386.93,0.06,0.02,0.13,0.02,
5/31/2018,3:54:58 PM,3663.21,4020.17,0.03,0.02,0.04,0.04,
5/31/2018,3:54:59 PM,3548.91,3560.01,0.05,0.03,0.21,0.03,
5/31/2018,3:55:00 PM,3475.90,3999.11,0.04,0.02,0.04,0.05,
5/31/2018,3:55:01 PM,3452.20,3995.17,0.05,0.03,0.04,0.04,
5/31/2018,3:55:02 PM,3660.09,3793.82,0.02,0.03,0.06,0.03,
5/31/2018,3:55:03 PM,3458.08,4176.82,0.03,0.03,0.03,0.05,
5/31/2018,3:55:04 PM,3237.25,3522.77,0.07,0.02,0.14,0.02,
5/31/2018,3:55:05 PM,3224.97,3893.39,0.12,0.01,0.11,0.05,
5/31/2018,3:55:06 PM,3275.97,3822.94,0.10,0.02,0.08,0.04,
5/31/2018,3:55:07 PM,3577.10,3696.84,0.03,0.03,0.06,0.04,
5/31/2018,3:55:08 PM,3783.69,3999.91,0.03,0.04,0.04,0.04,
5/31/2018,3:55:09 PM,3602.87,3698.32,0.04,0.03,0.08,0.03,
5/31/2018,3:55:10 PM,3237.41,3765.34,0.12,0.02,0.12,0.03,
5/31/2018,3:55:11 PM,3252.34,3714.59,0.05,0.02,0.07,0.03,
5/31/2018,3:55:12 PM,3532.14,3551.38,0.04,0.02,0.07,0.03,
5/31/2018,3:55:13 PM,3246.94,3741.74,0.06,0.02,0.11,0.03,
5/31/2018,3:55:14 PM,3066.85,3624.53,0.13,0.02,0.17,0.02,
5/31/2018,3:55:15 PM,3483.26,4062.57,0.06,0.03,0.03,0.05,
5/31/2018,3:55:16 PM,3126.83,3514.04,0.11,0.02,0.14,0.03,
5/31/2018,3:55:17 PM,3349.14,3709.73,0.04,0.02,0.08,0.03,
5/31/2018,3:55:18 PM,3605.15,3680.16,0.03,0.02,0.06,0.03,
5/31/2018,3:55:19 PM,3362.89,3792.38,0.03,0.03,0.08,0.03,
5/31/2018,3:55:20 PM,3503.40,3819.71,0.05,0.03,0.07,0.04,
5/31/2018,3:55:21 PM,2940.64,3600.20,0.04,0.03,0.23,0.03,
5/31/2018,3:55:22 PM,3193.60,3565.60,0.09,0.02,0.08,0.03,
5/31/2018,3:55:23 PM,3778.74,3653.80,0.02,0.03,0.13,0.03,
5/31/2018,3:55:24 PM,3374.80,4164.75,0.05,0.02,0.03,0.04,
5/31/2018,3:55:25 PM,3556.31,4047.73,0.03,0.03,0.05,0.04,
5/31/2018,3:55:26 PM,3305.94,3685.94,0.05,0.02,0.11,0.04,
5/31/2018,3:55:27 PM,3682.43,3680.84,0.03,0.03,0.06,0.03,
5/31/2018,3:55:28 PM,3368.29,3975.18,0.07,0.03,0.05,0.04,
5/31/2018,3:55:29 PM,3393.89,4265.34,0.07,0.02,0.02,0.06,
5/31/2018,3:55:30 PM,3086.84,3897.66,0.06,0.02,0.05,0.04,
5/31/2018,3:55:31 PM,3476.92,3335.01,0.04,0.02,0.10,0.02,
5/31/2018,3:55:32 PM,3311.79,3420.18,0.06,0.02,0.10,0.02,
5/31/2018,3:55:33 PM,3686.89,3719.38,0.03,0.03,0.07,0.03,
5/31/2018,3:55:34 PM,3708.53,3794.20,0.03,0.04,0.06,0.03,
5/31/2018,3:55:35 PM,3062.37,3974.00,0.06,0.02,0.05,0.04,
5/31/2018,3:55:36 PM,3328.53,3850.69,0.06,0.02,0.03,0.04,
5/31/2018,3:55:37 PM,3221.26,4113.49,0.08,0.02,0.03,0.05,
5/31/2018,3:55:38 PM,3849.41,4132.63,0.03,0.03,0.03,0.05,
5/31/2018,3:55:39 PM,3140.46,3477.45,0.22,0.01,0.12,0.03,
5/31/2018,3:55:40 PM,3956.84,3968.23,0.02,0.03,0.04,0.05,
5/31/2018,3:55:41 PM,3410.36,4001.04,0.05,0.02,0.04,0.04,
5/31/2018,3:55:43 PM,3320.11,4066.63,0.06,0.02,0.04,0.04,
5/31/2018,3:55:44 PM,3335.16,3428.50,0.05,0.02,0.07,0.03,
5/31/2018,3:55:45 PM,3438.89,4064.10,0.07,0.02,0.05,0.04,
5/31/2018,3:55:46 PM,3295.93,3580.52,0.07,0.02,0.29,0.02,
5/31/2018,3:55:47 PM,3567.01,3554.65,0.03,0.02,0.15,0.03,
5/31/2018,3:55:48 PM,3125.05,3988.38,0.05,0.02,0.04,0.04,
5/31/2018,3:55:49 PM,3210.15,3618.13,0.07,0.02,0.07,0.03,
5/31/2018,3:55:50 PM,3639.80,3867.72,0.05,0.04,0.05,0.04,
5/31/2018,3:55:51 PM,3139.32,3779.80,0.10,0.02,0.08,0.04,
5/31/2018,3:55:52 PM,3197.86,3804.07,0.06,0.02,0.05,0.04,
5/31/2018,3:55:53 PM,3855.29,4072.36,0.02,0.03,0.06,0.04,
5/31/2018,3:55:54 PM,3297.97,3889.94,0.07,0.02,0.04,0.04,
5/31/2018,3:55:55 PM,3566.51,3448.77,0.04,0.03,0.13,0.02,
5/31/2018,3:55:56 PM,3113.93,3756.14,0.11,0.02,0.05,0.04,
5/31/2018,3:55:57 PM,3460.69,3611.53,0.04,0.02,0.10,0.03,
5/31/2018,3:55:58 PM,3258.97,3618.08,0.07,0.02,0.23,0.02,
5/31/2018,3:55:59 PM,3673.76,4030.63,0.03,0.02,0.06,0.04,
5/31/2018,3:56:00 PM,3386.05,3955.37,0.05,0.02,0.06,0.05,
5/31/2018,3:56:01 PM,3274.82,3575.29,0.07,0.02,0.20,0.03,
5/31/2018,3:56:02 PM,3291.68,3603.94,0.05,0.02,0.09,0.03,
5/31/2018,3:56:03 PM,3347.04,4131.29,0.08,0.02,0.04,0.04,
5/31/2018,3:56:04 PM,3436.39,4099.10,0.05,0.02,0.04,0.05,
5/31/2018,3:56:05 PM,3094.86,4040.44,0.04,0.02,0.04,0.05,
5/31/2018,3:56:06 PM,3457.29,4164.81,0.06,0.03,0.03,0.05,
5/31/2018,3:56:07 PM,3512.84,3790.87,0.05,0.02,0.08,0.03,
5/31/2018,3:56:08 PM,3110.24,3450.73,0.14,0.01,0.10,0.03,
5/31/2018,3:56:09 PM,3278.21,3560.43,0.07,0.02,0.22,0.03,
5/31/2018,3:56:10 PM,3377.26,4074.55,0.07,0.03,0.04,0.05,
5/31/2018,3:56:11 PM,3411.69,3760.64,0.06,0.03,0.07,0.03,
5/31/2018,3:56:12 PM,3819.36,3422.88,0.02,0.04,0.22,0.02,
5/31/2018,3:56:13 PM,3374.81,4049.05,0.05,0.02,0.03,0.05,
5/31/2018,3:56:14 PM,3376.94,3736.32,0.06,0.02,0.06,0.03,
5/31/2018,3:56:15 PM,3632.10,3774.29,0.04,0.02,0.09,0.04,
5/31/2018,3:56:16 PM,3639.07,3666.16,0.05,0.03,0.11,0.03,
5/31/2018,3:56:17 PM,3220.95,4005.94,0.06,0.02,0.05,0.05,
5/31/2018,3:56:18 PM,3856.75,4056.27,0.02,0.03,0.04,0.04,
5/31/2018,3:56:19 PM,3635.91,3631.30,0.04,0.03,0.10,0.04,
5/31/2018,3:56:20 PM,3781.95,3609.56,0.02,0.02,0.08,0.03,
5/31/2018,3:56:21 PM,3654.00,3719.35,0.03,0.03,0.07,0.04,
5/31/2018,3:56:22 PM,3662.54,3713.84,0.03,0.03,0.04,0.03,
5/31/2018,3:56:23 PM,3523.26,3885.11,0.05,0.02,0.07,0.04,
5/31/2018,3:56:24 PM,3746.32,3836.14,0.03,0.03,0.09,0.03,
5/31/2018,3:56:25 PM,3313.06,3641.77,0.06,0.02,0.10,0.03,
5/31/2018,3:56:26 PM,3516.26,3712.64,0.03,0.02,0.11,0.04,
5/31/2018,3:56:27 PM,3358.18,3571.55,0.08,0.02,0.09,0.03,
5/31/2018,3:56:28 PM,3872.76,3464.31,0.02,0.02,0.15,0.03,
5/31/2018,3:56:29 PM,3628.78,3529.77,0.03,0.02,0.13,0.02,
5/31/2018,3:56:30 PM,3786.33,4007.13,0.03,0.02,0.04,0.05,
5/31/2018,3:56:31 PM,3693.46,3428.76,0.03,0.03,0.13,0.02,
5/31/2018,3:56:32 PM,3511.38,3934.62,0.03,0.02,0.05,0.04,
5/31/2018,3:56:33 PM,3285.44,3724.02,0.10,0.02,0.07,0.03,
5/31/2018,3:56:34 PM,3869.71,3515.40,0.02,0.03,0.12,0.03,
5/31/2018,3:56:35 PM,3737.01,3799.91,0.02,0.03,0.12,0.04,
5/31/2018,3:56:36 PM,3864.46,3758.91,0.03,0.03,0.07,0.04,
5/31/2018,3:56:37 PM,3210.01,3521.89,0.15,0.02,0.12,0.02,
5/31/2018,3:56:38 PM,3679.57,4119.05,0.03,0.02,0.03,0.05,
5/31/2018,3:56:39 PM,3935.57,3629.51,0.02,0.03,0.12,0.03,
5/31/2018,3:56:40 PM,3183.38,3934.17,0.13,0.02,0.03,0.04,
5/31/2018,3:56:41 PM,3305.09,3648.12,0.06,0.02,0.13,0.03,
5/31/2018,3:56:42 PM,3565.46,3624.35,0.03,0.02,0.11,0.03,
5/31/2018,3:56:43 PM,3343.55,3860.16,0.07,0.02,0.08,0.04,
5/31/2018,3:56:44 PM,3666.26,3686.66,0.05,0.03,0.16,0.03,
5/31/2018,3:56:45 PM,3829.11,4201.77,0.02,0.03,0.03,0.05,
5/31/2018,3:56:46 PM,3391.00,3610.77,0.08,0.02,0.07,0.03,
5/31/2018,3:56:47 PM,3483.72,3810.08,0.05,0.02,0.06,0.03,
5/31/2018,3:56:48 PM,3544.88,3838.44,0.03,0.03,0.05,0.04,
5/31/2018,3:56:49 PM,3358.04,3566.17,0.03,0.03,0.08,0.03,
5/31/2018,3:56:50 PM,3587.91,3475.50,0.03,0.02,0.31,0.02,
5/31/2018,3:56:51 PM,3199.78,3374.77,0.09,0.02,0.08,0.03,
5/31/2018,3:56:52 PM,2947.87,3352.46,0.06,0.02,0.07,0.02,
5/31/2018,3:56:53 PM,3119.67,4107.81,0.09,0.02,0.04,0.05,
5/31/2018,3:56:54 PM,3547.13,3990.67,0.05,0.03,0.04,0.04,
5/31/2018,3:56:55 PM,3679.05,3659.09,0.03,0.03,0.07,0.03,
5/31/2018,3:56:56 PM,3389.66,4095.94,0.06,0.03,0.03,0.04,
5/31/2018,3:56:57 PM,3119.24,3898.27,0.05,0.03,0.07,0.04,
5/31/2018,3:56:58 PM,3272.64,3790.58,0.07,0.03,0.05,0.04,
5/31/2018,3:56:59 PM,3665.56,3573.79,0.03,0.04,0.09,0.03,
5/31/2018,3:57:00 PM,3436.13,3776.60,0.06,0.04,0.06,0.04,
5/31/2018,3:57:01 PM,3550.58,3757.61,0.03,0.03,0.06,0.03,
5/31/2018,3:57:02 PM,3626.20,3603.83,0.03,0.03,0.14,0.03,
5/31/2018,3:57:03 PM,3215.14,4123.21,0.10,0.02,0.03,0.05,
5/31/2018,3:57:04 PM,3164.01,3714.28,0.06,0.02,0.09,0.03,
5/31/2018,3:57:05 PM,3565.62,3632.16,0.05,0.03,0.12,0.03,
5/31/2018,3:57:06 PM,3820.89,4138.19,0.02,0.03,0.03,0.04,
5/31/2018,3:57:08 PM,3362.05,3682.72,0.06,0.02,0.06,0.03,
5/31/2018,3:57:09 PM,3248.99,3783.89,0.06,0.02,0.09,0.03,
5/31/2018,3:57:10 PM,3337.19,3753.68,0.07,0.02,0.09,0.03,
5/31/2018,3:57:11 PM,3293.89,3556.42,0.10,0.02,0.13,0.03,
5/31/2018,3:57:12 PM,3258.03,4188.21,0.08,0.02,0.02,0.06,
5/31/2018,3:57:13 PM,3442.89,3808.90,0.06,0.03,0.05,0.04,
5/31/2018,3:57:14 PM,3603.15,4120.24,0.05,0.03,0.03,0.05,
5/31/2018,3:57:15 PM,3292.93,3329.83,0.07,0.03,0.11,0.03,
5/31/2018,3:57:16 PM,3890.84,3592.01,0.02,0.03,0.15,0.03,
5/31/2018,3:57:17 PM,3418.88,3866.72,0.06,0.02,0.04,0.04,
5/31/2018,3:57:18 PM,3377.94,3821.23,0.07,0.02,0.06,0.04,
5/31/2018,3:57:19 PM,3537.61,3814.55,0.04,0.03,0.06,0.03,
5/31/2018,3:57:20 PM,3432.12,3955.02,0.06,0.03,0.08,0.04,
5/31/2018,3:57:21 PM,3686.83,3540.87,0.03,0.03,0.27,0.03,
5/31/2018,3:57:22 PM,3466.16,3499.85,0.04,0.03,0.17,0.03,
5/31/2018,3:57:23 PM,3866.32,3508.69,0.02,0.03,0.22,0.03,
5/31/2018,3:57:24 PM,3421.71,3942.22,0.05,0.03,0.04,0.04,
5/31/2018,3:57:25 PM,3299.22,3808.09,0.06,0.02,0.08,0.04,
5/31/2018,3:57:26 PM,3647.30,3696.16,0.04,0.02,0.11,0.04,
5/31/2018,3:57:27 PM,3807.90,3390.75,0.02,0.03,0.12,0.03,
5/31/2018,3:57:28 PM,3460.10,3995.31,0.04,0.02,0.05,0.04,
5/31/2018,3:57:29 PM,3327.50,3873.31,0.07,0.02,0.08,0.04,
5/31/2018,3:57:30 PM,3485.86,4040.31,0.05,0.03,0.04,0.05,
5/31/2018,3:57:31 PM,3809.33,3790.81,0.03,0.03,0.09,0.04,
5/31/2018,3:57:32 PM,3075.07,3855.16,0.05,0.02,0.07,0.03,
5/31/2018,3:57:33 PM,3323.07,3977.01,0.09,0.02,0.04,0.05,
5/31/2018,3:57:34 PM,3182.61,3569.96,0.12,0.02,0.09,0.02,
5/31/2018,3:57:35 PM,3514.21,4014.61,0.07,0.02,0.05,0.04,
5/31/2018,3:57:36 PM,3679.09,3924.66,0.03,0.03,0.04,0.04,
5/31/2018,3:57:37 PM,3733.29,4016.85,0.03,0.03,0.04,0.05,
5/31/2018,3:57:38 PM,3965.25,3588.99,0.02,0.02,0.07,0.03,
5/31/2018,3:57:39 PM,3565.11,3939.23,0.05,0.03,0.06,0.04,
5/31/2018,3:57:40 PM,3391.22,3764.97,0.07,0.03,0.13,0.04,
5/31/2018,3:57:41 PM,3502.27,3529.64,0.03,0.02,0.30,0.02,
5/31/2018,3:57:42 PM,3522.31,3862.56,0.04,0.03,0.03,0.05,
5/31/2018,3:57:43 PM,3838.82,3677.17,0.04,0.04,0.12,0.03,
5/31/2018,3:57:44 PM,3518.05,3795.63,0.04,0.02,0.09,0.04,
5/31/2018,3:57:45 PM,3394.58,3747.39,0.07,0.03,0.10,0.03,
5/31/2018,3:57:46 PM,3509.51,4048.50,0.07,0.03,0.05,0.04,
5/31/2018,3:57:47 PM,3117.83,3596.21,0.05,0.03,0.12,0.03,
5/31/2018,3:57:48 PM,3117.26,3751.07,0.07,0.02,0.09,0.03,
5/31/2018,3:57:49 PM,3547.16,3599.02,0.03,0.03,0.20,0.03,
5/31/2018,3:57:50 PM,3826.02,3588.20,0.02,0.03,0.17,0.02,
5/31/2018,3:57:51 PM,3840.73,3912.94,0.03,0.02,0.06,0.04,
5/31/2018,3:57:52 PM,3706.86,3233.92,0.03,0.03,0.05,0.03,
5/31/2018,3:57:53 PM,3217.80,3669.41,0.08,0.02,0.15,0.04,
5/31/2018,3:57:54 PM,3198.36,4130.84,0.09,0.02,0.04,0.04,
5/31/2018,3:57:55 PM,3305.63,3974.48,0.08,0.02,0.05,0.04,
5/31/2018,3:57:56 PM,3179.80,3306.44,0.05,0.02,0.08,0.02,
5/31/2018,3:57:57 PM,3444.85,4109.27,0.08,0.03,0.03,0.04,
5/31/2018,3:57:58 PM,3627.26,3694.68,0.03,0.03,0.13,0.04,
5/31/2018,3:57:59 PM,3526.17,3648.87,0.04,0.03,0.16,0.03,
5/31/2018,3:58:00 PM,3779.93,3640.44,0.02,0.04,0.13,0.03,
5/31/2018,3:58:01 PM,3561.89,3699.23,0.04,0.02,0.06,0.03,
5/31/2018,3:58:02 PM,3957.89,3345.35,0.02,0.03,0.08,0.02,
5/31/2018,3:58:03 PM,3270.07,3624.78,0.04,0.03,0.09,0.03,
5/31/2018,3:58:04 PM,3906.03,3621.08,0.02,0.03,0.31,0.03,
5/31/2018,3:58:05 PM,3596.89,3305.66,0.03,0.02,0.06,0.02,
5/31/2018,3:58:06 PM,3450.20,3577.99,0.05,0.03,0.38,0.02,
5/31/2018,3:58:07 PM,3397.40,3651.06,0.06,0.02,0.16,0.03,
5/31/2018,3:58:08 PM,3095.30,4183.33,0.04,0.03,0.03,0.05,
5/31/2018,3:58:09 PM,3800.08,3745.58,0.03,0.03,0.05,0.04,
5/31/2018,3:58:10 PM,2908.93,3889.00,0.06,0.03,0.06,0.04,
5/31/2018,3:58:11 PM,3897.91,3506.04,0.02,0.03,0.10,0.02,
5/31/2018,3:58:12 PM,3382.24,3564.88,0.05,0.02,0.13,0.03,
5/31/2018,3:58:13 PM,3541.52,3797.58,0.04,0.03,0.06,0.04,
5/31/2018,3:58:14 PM,3357.95,3618.85,0.06,0.02,0.06,0.03,
5/31/2018,3:58:15 PM,3737.57,4099.07,0.03,0.02,0.03,0.04,
5/31/2018,3:58:16 PM,3674.46,4205.91,0.03,0.03,0.03,0.05,
5/31/2018,3:58:17 PM,3642.81,3967.31,0.04,0.03,0.06,0.04,
5/31/2018,3:58:18 PM,3720.88,3678.78,0.03,0.03,0.04,0.04,
5/31/2018,3:58:20 PM,3424.47,3655.91,0.06,0.02,0.06,0.03,
5/31/2018,3:58:21 PM,3475.51,4089.94,0.07,0.03,0.05,0.05,
5/31/2018,3:58:22 PM,3190.27,3544.16,0.09,0.02,0.11,0.03,
5/31/2018,3:58:23 PM,3509.27,3371.61,0.04,0.04,0.17,0.03,
5/31/2018,3:58:24 PM,3526.19,3645.22,0.04,0.02,0.12,0.03,
5/31/2018,3:58:25 PM,3842.97,4096.33,0.03,0.02,0.04,0.05,
5/31/2018,3:58:26 PM,3272.13,3632.02,0.06,0.02,0.16,0.04,
5/31/2018,3:58:27 PM,3593.15,3397.57,0.03,0.02,0.14,0.03,
5/31/2018,3:58:28 PM,3288.41,3524.52,0.07,0.02,0.11,0.03,
5/31/2018,3:58:29 PM,3301.23,3621.02,0.06,0.03,0.09,0.03,
5/31/2018,3:58:30 PM,3244.70,3841.94,0.10,0.02,0.09,0.04,
5/31/2018,3:58:31 PM,3443.49,3705.71,0.04,0.02,0.12,0.03,
5/31/2018,3:58:32 PM,3615.68,3583.95,0.03,0.03,0.08,0.02,
5/31/2018,3:58:33 PM,3197.88,3610.03,0.08,0.02,0.14,0.03,
5/31/2018,3:58:34 PM,3469.41,4151.66,0.05,0.02,0.03,0.05,
5/31/2018,3:58:35 PM,3415.99,3737.30,0.04,0.02,0.06,0.04,
5/31/2018,3:58:36 PM,3341.15,3768.05,0.05,0.02,0.10,0.03,
5/31/2018,3:58:37 PM,3423.39,3434.99,0.05,0.02,0.07,0.02,
5/31/2018,3:58:38 PM,3831.11,3835.35,0.02,0.03,0.09,0.03,
5/31/2018,3:58:39 PM,3608.15,3835.62,0.03,0.02,0.07,0.04,
5/31/2018,3:58:40 PM,3703.46,3737.25,0.03,0.03,0.09,0.03,
5/31/2018,3:58:41 PM,3785.70,4078.87,0.03,0.03,0.04,0.05,
5/31/2018,3:58:42 PM,3816.55,4123.53,0.02,0.03,0.02,0.04,
5/31/2018,3:58:43 PM,3382.92,3903.85,0.09,0.02,0.04,0.04,
5/31/2018,3:58:44 PM,3208.49,4068.70,0.10,0.02,0.03,0.05,
5/31/2018,3:58:45 PM,3399.32,3896.43,0.05,0.02,0.06,0.04,
5/31/2018,3:58:46 PM,3249.33,4001.32,0.08,0.02,0.04,0.05,
5/31/2018,3:58:47 PM,3482.55,3963.03,0.05,0.03,0.03,0.04,
5/31/2018,3:58:48 PM,3660.69,3630.68,0.03,0.03,0.12,0.04,
5/31/2018,3:58:49 PM,3180.04,3659.06,0.07,0.02,0.13,0.04,
5/31/2018,3:58:50 PM,3300.95,3688.01,0.07,0.02,0.13,0.03,
