

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,4:27:45 PM,3371.88,4104.98,0.05,0.02,0.04,0.05,
5/31/2018,4:27:46 PM,3302.84,3753.83,0.08,0.02,0.08,0.04,
5/31/2018,4:27:47 PM,3647.06,3476.45,0.03,0.03,0.23,0.02,
5/31/2018,4:27:48 PM,3413.92,3634.81,0.05,0.03,0.05,0.03,
5/31/2018,4:27:49 PM,3923.12,3757.93,0.03,0.02,0.11,0.04,
5/31/2018,4:27:50 PM,3562.59,4218.73,0.04,0.03,0.03,0.06,
5/31/2018,4:27:51 PM,3545.89,3930.87,0.04,0.03,0.05,0.05,
5/31/2018,4:27:52 PM,3392.26,3775.33,0.05,0.02,0.05,0.04,
5/31/2018,4:27:53 PM,3454.45,3927.68,0.04,0.03,0.05,0.04,
5/31/2018,4:27:54 PM,3708.99,3890.43,0.03,0.03,0.03,0.04,
5/31/2018,4:27:55 PM,3197.55,3703.86,0.07,0.02,0.07,0.04,
5/31/2018,4:27:56 PM,3167.94,3546.06,0.11,0.02,0.07,0.03,
5/31/2018,4:27:57 PM,3599.77,3711.01,0.03,0.02,0.19,0.04,
5/31/2018,4:27:58 PM,4032.38,3210.54,0.02,0.04,0.07,0.02,
5/31/2018,4:27:59 PM,3571.51,3848.42,0.03,0.02,0.04,0.05,
5/31/2018,4:28:00 PM,3667.68,3825.63,0.03,0.02,0.05,0.04,
5/31/2018,4:28:01 PM,3376.67,3770.12,0.03,0.04,0.05,0.04,
5/31/2018,4:28:02 PM,3930.23,3706.54,0.02,0.04,0.07,0.04,
5/31/2018,4:28:03 PM,3490.23,3565.35,0.04,0.02,0.16,0.03,
5/31/2018,4:28:04 PM,3932.41,3927.37,0.02,0.03,0.04,0.05,
5/31/2018,4:28:05 PM,3776.43,4092.62,0.03,0.03,0.04,0.05,
5/31/2018,4:28:06 PM,3573.06,3882.91,0.06,0.03,0.05,0.05,
5/31/2018,4:28:07 PM,3656.90,3450.50,0.05,0.03,0.16,0.02,
5/31/2018,4:28:08 PM,3389.17,3668.59,0.04,0.03,0.06,0.03,
5/31/2018,4:28:09 PM,3198.02,3821.60,0.07,0.02,0.04,0.04,
5/31/2018,4:28:10 PM,3855.83,3753.22,0.02,0.03,0.09,0.04,
5/31/2018,4:28:11 PM,3458.50,3673.83,0.04,0.03,0.15,0.04,
5/31/2018,4:28:12 PM,3511.02,3556.13,0.05,0.02,0.15,0.03,
5/31/2018,4:28:13 PM,3117.49,3599.33,0.07,0.02,0.06,0.03,
5/31/2018,4:28:14 PM,2901.54,3811.60,0.06,0.02,0.04,0.05,
5/31/2018,4:28:15 PM,3951.28,3893.71,0.02,0.04,0.05,0.06,
5/31/2018,4:28:16 PM,3680.05,3350.39,0.04,0.03,0.13,0.03,
5/31/2018,4:28:17 PM,3555.57,3710.78,0.03,0.02,0.05,0.04,
5/31/2018,4:28:18 PM,4007.32,3841.57,0.02,0.03,0.06,0.04,
5/31/2018,4:28:19 PM,3249.33,3829.93,0.08,0.02,0.05,0.04,
5/31/2018,4:28:20 PM,3532.75,3677.08,0.04,0.02,0.06,0.04,
5/31/2018,4:28:21 PM,3501.02,3562.46,0.04,0.02,0.14,0.03,
5/31/2018,4:28:22 PM,3854.36,3659.72,0.02,0.04,0.07,0.04,
5/31/2018,4:28:23 PM,3586.45,3686.77,0.05,0.03,0.08,0.03,
5/31/2018,4:28:24 PM,3796.85,3824.30,0.02,0.03,0.05,0.05,
5/31/2018,4:28:25 PM,3576.04,3943.17,0.04,0.03,0.05,0.05,
5/31/2018,4:28:26 PM,3472.65,3667.45,0.05,0.02,0.11,0.04,
5/31/2018,4:28:27 PM,3324.26,3550.65,0.07,0.02,0.31,0.03,
5/31/2018,4:28:28 PM,3770.71,3718.89,0.03,0.03,0.10,0.03,
5/31/2018,4:28:29 PM,3590.27,4102.15,0.03,0.02,0.03,0.05,
5/31/2018,4:28:30 PM,3228.94,3644.31,0.08,0.02,0.11,0.03,
5/31/2018,4:28:31 PM,3492.35,3347.63,0.07,0.02,0.14,0.02,
5/31/2018,4:28:32 PM,3676.20,3749.66,0.03,0.03,0.05,0.04,
5/31/2018,4:28:33 PM,3267.79,3603.89,0.08,0.02,0.07,0.03,
5/31/2018,4:28:34 PM,3255.22,3615.09,0.04,0.03,0.05,0.04,
5/31/2018,4:28:35 PM,3825.25,3442.60,0.03,0.03,0.12,0.02,
5/31/2018,4:28:36 PM,3502.71,3591.88,0.05,0.02,0.12,0.03,
5/31/2018,4:28:37 PM,3507.77,3931.89,0.05,0.02,0.06,0.05,
5/31/2018,4:28:38 PM,3607.18,3474.81,0.05,0.02,0.40,0.03,
5/31/2018,4:28:39 PM,3128.53,3507.39,0.06,0.02,0.11,0.03,
5/31/2018,4:28:40 PM,3595.27,3437.49,0.03,0.02,0.10,0.02,
5/31/2018,4:28:41 PM,3615.64,4012.43,0.06,0.03,0.03,0.05,
5/31/2018,4:28:42 PM,3265.56,4005.96,0.04,0.03,0.04,0.05,
5/31/2018,4:28:43 PM,3931.82,3423.29,0.03,0.03,0.16,0.03,
5/31/2018,4:28:44 PM,3728.18,3844.76,0.02,0.03,0.07,0.04,
5/31/2018,4:28:45 PM,3443.23,3617.09,0.05,0.02,0.05,0.04,
5/31/2018,4:28:46 PM,3183.02,3502.20,0.03,0.03,0.30,0.02,
5/31/2018,4:28:47 PM,3859.04,3549.12,0.02,0.04,0.08,0.03,
5/31/2018,4:28:48 PM,3188.03,3407.88,0.17,0.02,0.10,0.02,
5/31/2018,4:28:49 PM,3544.41,3609.61,0.05,0.02,0.11,0.03,
5/31/2018,4:28:50 PM,3755.57,3885.45,0.03,0.03,0.07,0.05,
5/31/2018,4:28:51 PM,3456.11,3602.76,0.05,0.03,0.14,0.03,
5/31/2018,4:28:52 PM,3921.23,3979.82,0.03,0.03,0.04,0.05,
5/31/2018,4:28:53 PM,3480.22,3802.76,0.04,0.02,0.09,0.04,
5/31/2018,4:28:54 PM,3422.82,4039.96,0.06,0.03,0.04,0.05,
5/31/2018,4:28:55 PM,3362.62,3940.62,0.07,0.02,0.04,0.05,
5/31/2018,4:28:56 PM,3387.95,3544.65,0.06,0.03,0.20,0.03,
5/31/2018,4:28:57 PM,3412.12,3900.29,0.06,0.02,0.06,0.05,
5/31/2018,4:28:58 PM,3579.37,3578.62,0.03,0.03,0.11,0.03,
5/31/2018,4:28:59 PM,3031.48,3802.82,0.13,0.02,0.04,0.04,
5/31/2018,4:29:00 PM,3286.18,4081.91,0.05,0.02,0.03,0.06,
5/31/2018,4:29:01 PM,3596.31,3584.24,0.03,0.03,0.15,0.03,
5/31/2018,4:29:02 PM,3193.75,3924.36,0.10,0.02,0.04,0.05,
5/31/2018,4:29:03 PM,3618.60,3695.65,0.04,0.04,0.15,0.03,
5/31/2018,4:29:04 PM,3637.86,3825.89,0.05,0.03,0.06,0.04,
5/31/2018,4:29:05 PM,3417.26,3879.02,0.05,0.02,0.04,0.05,
5/31/2018,4:29:06 PM,3401.42,3711.07,0.07,0.02,0.05,0.03,
5/31/2018,4:29:07 PM,3784.94,3694.43,0.03,0.04,0.12,0.04,
5/31/2018,4:29:08 PM,3243.05,3560.49,0.07,0.02,0.21,0.03,
5/31/2018,4:29:09 PM,3286.88,3795.85,0.06,0.02,0.06,0.04,
5/31/2018,4:29:10 PM,3301.36,3760.31,0.06,0.02,0.08,0.03,
5/31/2018,4:29:11 PM,3508.32,3534.22,0.04,0.03,0.03,0.04,
5/31/2018,4:29:12 PM,3847.66,4135.75,0.03,0.03,0.03,0.06,
5/31/2018,4:29:14 PM,3195.21,3621.43,0.10,0.02,0.11,0.03,
5/31/2018,4:29:15 PM,3958.10,3847.98,0.02,0.03,0.07,0.04,
5/31/2018,4:29:16 PM,3808.82,3444.51,0.02,0.03,0.26,0.03,
5/31/2018,4:29:17 PM,3559.16,3883.39,0.06,0.03,0.06,0.04,
5/31/2018,4:29:18 PM,3096.72,3806.05,0.06,0.02,0.06,0.05,
5/31/2018,4:29:19 PM,3648.23,3614.87,0.03,0.02,0.14,0.03,
5/31/2018,4:29:20 PM,3715.38,3933.01,0.02,0.03,0.05,0.04,
5/31/2018,4:29:21 PM,3365.69,3734.33,0.06,0.02,0.05,0.04,
5/31/2018,4:29:22 PM,3438.59,3677.44,0.06,0.02,0.07,0.04,
5/31/2018,4:29:23 PM,3487.90,3989.20,0.05,0.02,0.04,0.05,
5/31/2018,4:29:24 PM,3539.12,3778.26,0.04,0.03,0.06,0.04,
5/31/2018,4:29:25 PM,3672.73,4021.38,0.03,0.02,0.03,0.05,
5/31/2018,4:29:26 PM,3382.59,3694.76,0.06,0.02,0.05,0.04,
5/31/2018,4:29:27 PM,3607.00,3989.84,0.03,0.03,0.04,0.05,
5/31/2018,4:29:28 PM,4020.09,4281.04,0.03,0.03,0.02,0.06,
5/31/2018,4:29:29 PM,3668.72,3630.86,0.04,0.03,0.06,0.03,
5/31/2018,4:29:30 PM,3517.54,3534.81,0.04,0.02,0.21,0.04,
5/31/2018,4:29:31 PM,3370.97,3569.31,0.11,0.02,0.07,0.03,
5/31/2018,4:29:32 PM,3448.77,3718.76,0.06,0.02,0.09,0.04,
5/31/2018,4:29:33 PM,3766.33,3586.82,0.03,0.03,0.10,0.03,
5/31/2018,4:29:34 PM,3230.72,4008.74,0.24,0.02,0.03,0.05,
5/31/2018,4:29:35 PM,3485.24,3914.09,0.04,0.02,0.04,0.05,
5/31/2018,4:29:36 PM,3615.62,3745.44,0.04,0.03,0.10,0.04,
5/31/2018,4:29:37 PM,3409.34,3699.57,0.06,0.02,0.06,0.04,
5/31/2018,4:29:38 PM,3672.88,3376.96,0.03,0.03,0.10,0.02,
5/31/2018,4:29:39 PM,3101.15,3609.76,0.11,0.02,0.07,0.03,
5/31/2018,4:29:40 PM,3988.97,3755.74,0.02,0.03,0.07,0.04,
5/31/2018,4:29:41 PM,3356.18,3260.81,0.09,0.02,0.07,0.02,
5/31/2018,4:29:42 PM,3659.39,3423.90,0.03,0.02,0.11,0.03,
5/31/2018,4:29:43 PM,3568.57,4010.57,0.03,0.03,0.05,0.04,
5/31/2018,4:29:44 PM,3826.75,3891.16,0.03,0.02,0.05,0.04,
5/31/2018,4:29:45 PM,3411.81,3657.34,0.05,0.03,0.06,0.03,
5/31/2018,4:29:46 PM,3352.28,3520.37,0.12,0.02,0.08,0.03,
5/31/2018,4:29:47 PM,3352.06,3374.25,0.06,0.02,0.16,0.02,
5/31/2018,4:29:48 PM,3434.28,3767.63,0.05,0.03,0.06,0.04,
5/31/2018,4:29:49 PM,3682.20,3355.88,0.04,0.04,0.06,0.03,
5/31/2018,4:29:50 PM,3550.12,3596.91,0.05,0.03,0.16,0.03,
5/31/2018,4:29:51 PM,3173.03,3944.72,0.10,0.02,0.05,0.04,
5/31/2018,4:29:52 PM,3630.27,3582.61,0.03,0.03,0.07,0.03,
5/31/2018,4:29:53 PM,3758.14,3797.81,0.03,0.02,0.08,0.05,
5/31/2018,4:29:54 PM,3685.65,3565.59,0.05,0.02,0.18,0.03,
5/31/2018,4:29:55 PM,3256.97,3987.64,0.09,0.02,0.04,0.04,
5/31/2018,4:29:56 PM,3200.37,3761.52,0.11,0.02,0.07,0.04,
5/31/2018,4:29:57 PM,3304.97,3686.27,0.07,0.02,0.08,0.04,
5/31/2018,4:29:58 PM,3703.20,3702.36,0.03,0.03,0.11,0.04,
5/31/2018,4:29:59 PM,3539.29,3599.83,0.04,0.02,0.22,0.03,
5/31/2018,4:30:00 PM,3658.48,3429.45,0.03,0.03,0.31,0.03,
5/31/2018,4:30:01 PM,3954.40,3746.16,0.02,0.02,0.10,0.04,
5/31/2018,4:30:02 PM,3378.30,3683.79,0.04,0.03,0.10,0.03,
5/31/2018,4:30:03 PM,3367.46,3259.70,0.07,0.02,0.08,0.02,
5/31/2018,4:30:04 PM,3539.61,3640.61,0.06,0.03,0.26,0.03,
5/31/2018,4:30:05 PM,3703.86,3303.52,0.02,0.02,0.08,0.02,
5/31/2018,4:30:06 PM,3523.20,3795.72,0.03,0.02,0.07,0.03,
5/31/2018,4:30:07 PM,3473.03,3653.92,0.06,0.02,0.13,0.03,
5/31/2018,4:30:08 PM,3283.20,3708.76,0.11,0.02,0.10,0.03,
5/31/2018,4:30:09 PM,3297.05,3364.07,0.11,0.02,0.07,0.02,
5/31/2018,4:30:10 PM,3248.51,3572.81,0.07,0.02,0.12,0.03,
5/31/2018,4:30:11 PM,3404.99,3891.05,0.06,0.02,0.04,0.05,
5/31/2018,4:30:12 PM,3093.45,3826.66,0.05,0.02,0.07,0.04,
5/31/2018,4:30:13 PM,3266.65,3487.12,0.06,0.02,0.06,0.03,
5/31/2018,4:30:14 PM,3399.14,3678.75,0.08,0.02,0.14,0.03,
5/31/2018,4:30:15 PM,3446.86,3535.73,0.06,0.02,0.04,0.03,
5/31/2018,4:30:16 PM,3468.69,3622.22,0.05,0.03,0.09,0.03,
5/31/2018,4:30:17 PM,3738.24,3889.53,0.02,0.03,0.04,0.04,
5/31/2018,4:30:18 PM,3528.26,3603.52,0.05,0.03,0.13,0.03,
5/31/2018,4:30:19 PM,3684.09,3928.17,0.04,0.02,0.06,0.04,
5/31/2018,4:30:20 PM,3394.83,3788.50,0.05,0.02,0.08,0.04,
5/31/2018,4:30:21 PM,3769.34,3837.39,0.03,0.03,0.06,0.04,
5/31/2018,4:30:22 PM,3714.50,3947.28,0.03,0.03,0.06,0.05,
5/31/2018,4:30:23 PM,3573.85,3971.99,0.04,0.02,0.04,0.05,
5/31/2018,4:30:24 PM,3517.10,3666.55,0.04,0.02,0.14,0.03,
5/31/2018,4:30:25 PM,3311.59,3610.01,0.08,0.02,0.11,0.03,
5/31/2018,4:30:26 PM,3167.90,3705.42,0.10,0.02,0.05,0.04,
5/31/2018,4:30:27 PM,3684.22,4012.68,0.03,0.03,0.04,0.05,
5/31/2018,4:30:28 PM,3064.15,3809.24,0.07,0.02,0.07,0.04,
5/31/2018,4:30:29 PM,3358.89,3396.71,0.07,0.02,0.28,0.03,
5/31/2018,4:30:30 PM,3571.81,3539.76,0.04,0.03,0.37,0.03,
5/31/2018,4:30:31 PM,3236.10,3710.72,0.07,0.02,0.07,0.04,
5/31/2018,4:30:32 PM,3781.56,3675.25,0.02,0.02,0.10,0.04,
5/31/2018,4:30:33 PM,3372.10,3702.92,0.07,0.02,0.09,0.04,
5/31/2018,4:30:34 PM,3476.86,3755.25,0.05,0.02,0.08,0.04,
5/31/2018,4:30:35 PM,3716.44,3700.43,0.03,0.03,0.06,0.04,
5/31/2018,4:30:36 PM,3587.14,3876.19,0.03,0.02,0.06,0.04,
5/31/2018,4:30:37 PM,3817.31,3543.76,0.02,0.03,0.10,0.03,
5/31/2018,4:30:38 PM,3475.74,3743.28,0.05,0.03,0.09,0.04,
5/31/2018,4:30:39 PM,3510.14,3618.78,0.04,0.02,0.15,0.03,
5/31/2018,4:30:40 PM,3463.30,3940.87,0.05,0.02,0.04,0.05,
5/31/2018,4:30:41 PM,3644.32,3925.78,0.04,0.03,0.04,0.04,
5/31/2018,4:30:42 PM,3270.33,3726.16,0.09,0.02,0.11,0.04,
5/31/2018,4:30:43 PM,3439.47,4034.77,0.04,0.02,0.04,0.05,
5/31/2018,4:30:44 PM,3261.88,3538.19,0.07,0.02,0.20,0.03,
5/31/2018,4:30:45 PM,3336.92,4195.27,0.07,0.03,0.03,0.06,
5/31/2018,4:30:46 PM,3287.26,3623.69,0.07,0.02,0.10,0.03,
5/31/2018,4:30:47 PM,3255.70,3833.80,0.05,0.02,0.04,0.05,
5/31/2018,4:30:48 PM,3218.25,3898.11,0.07,0.02,0.04,0.05,
5/31/2018,4:30:49 PM,3334.86,3707.59,0.11,0.02,0.08,0.05,
5/31/2018,4:30:50 PM,3480.31,3735.29,0.09,0.03,0.15,0.04,
5/31/2018,4:30:51 PM,3491.86,3892.36,0.05,0.03,0.04,0.05,
5/31/2018,4:30:52 PM,3874.32,3422.94,0.03,0.03,0.23,0.03,
5/31/2018,4:30:53 PM,3152.51,3428.04,0.07,0.02,0.12,0.03,
5/31/2018,4:30:54 PM,3144.56,3909.15,0.10,0.02,0.04,0.05,
5/31/2018,4:30:55 PM,3483.76,3791.03,0.04,0.02,0.08,0.05,
5/31/2018,4:30:56 PM,3373.26,3382.08,0.05,0.02,0.09,0.03,
5/31/2018,4:30:57 PM,3252.99,4095.71,0.05,0.02,0.03,0.06,
5/31/2018,4:30:58 PM,3536.62,3527.97,0.03,0.02,0.12,0.03,
5/31/2018,4:30:59 PM,3201.98,3718.94,0.13,0.02,0.09,0.05,
5/31/2018,4:31:00 PM,3541.89,3321.58,0.06,0.03,0.10,0.03,
5/31/2018,4:31:01 PM,3737.18,3731.66,0.03,0.03,0.11,0.03,
5/31/2018,4:31:02 PM,3416.96,3679.78,0.05,0.02,0.13,0.04,
5/31/2018,4:31:03 PM,3464.65,3378.05,0.06,0.02,0.12,0.02,
5/31/2018,4:31:04 PM,3327.93,4018.65,0.07,0.03,0.04,0.05,
5/31/2018,4:31:05 PM,3239.75,3637.45,0.04,0.02,0.04,0.04,
5/31/2018,4:31:06 PM,3086.40,3832.44,0.07,0.02,0.05,0.04,
5/31/2018,4:31:07 PM,3736.88,3741.55,0.03,0.03,0.08,0.05,
5/31/2018,4:31:08 PM,3209.37,3578.44,0.09,0.02,0.25,0.03,
5/31/2018,4:31:09 PM,3737.66,3549.56,0.03,0.03,0.12,0.03,
5/31/2018,4:31:10 PM,3227.51,3504.72,0.07,0.02,0.06,0.03,
5/31/2018,4:31:11 PM,3853.70,4004.74,0.03,0.03,0.05,0.05,
5/31/2018,4:31:12 PM,3478.22,3446.85,0.06,0.02,0.15,0.02,
5/31/2018,4:31:13 PM,3593.97,3754.27,0.06,0.03,0.04,0.04,
5/31/2018,4:31:14 PM,3553.58,4038.76,0.06,0.02,0.03,0.05,
5/31/2018,4:31:16 PM,3610.14,3951.33,0.05,0.03,0.06,0.05,
5/31/2018,4:31:17 PM,3162.07,3784.18,0.09,0.02,0.04,0.04,
5/31/2018,4:31:18 PM,4030.64,3568.20,0.02,0.02,0.08,0.02,
5/31/2018,4:31:19 PM,3631.60,3549.31,0.03,0.02,0.10,0.03,
5/31/2018,4:31:20 PM,3330.43,3643.12,0.05,0.02,0.07,0.04,
5/31/2018,4:31:21 PM,3063.08,3687.79,0.05,0.02,0.14,0.03,
5/31/2018,4:31:22 PM,2991.19,3631.95,0.09,0.02,0.15,0.04,
5/31/2018,4:31:23 PM,3801.38,3409.61,0.02,0.04,0.11,0.03,
5/31/2018,4:31:24 PM,3545.53,3909.62,0.04,0.04,0.05,0.04,
5/31/2018,4:31:25 PM,3423.11,3792.52,0.04,0.02,0.08,0.04,
5/31/2018,4:31:26 PM,3408.42,3783.28,0.06,0.03,0.05,0.04,
5/31/2018,4:31:27 PM,3819.96,3793.60,0.02,0.03,0.08,0.04,
5/31/2018,4:31:28 PM,3540.34,3431.72,0.05,0.04,0.18,0.02,
5/31/2018,4:31:29 PM,3378.30,3609.80,0.07,0.02,0.10,0.03,
5/31/2018,4:31:30 PM,3228.11,3669.56,0.06,0.02,0.08,0.04,
5/31/2018,4:31:31 PM,3287.68,3595.26,0.06,0.02,0.14,0.04,
5/31/2018,4:31:32 PM,3740.39,3332.53,0.03,0.03,0.22,0.03,
5/31/2018,4:31:33 PM,3442.27,3571.22,0.06,0.02,0.09,0.04,
5/31/2018,4:31:34 PM,3141.96,3787.93,0.13,0.02,0.06,0.05,
5/31/2018,4:31:35 PM,3757.48,3901.88,0.02,0.02,0.08,0.04,
5/31/2018,4:31:36 PM,3038.41,3797.29,0.06,0.02,0.09,0.04,
5/31/2018,4:31:37 PM,3104.54,3660.53,0.07,0.02,0.10,0.03,
5/31/2018,4:31:38 PM,3808.41,4014.02,0.02,0.03,0.04,0.05,
5/31/2018,4:31:39 PM,3988.44,3533.72,0.02,0.03,0.21,0.03,
5/31/2018,4:31:40 PM,3585.18,3878.15,0.04,0.03,0.04,0.05,
5/31/2018,4:31:41 PM,3362.06,3424.77,0.10,0.03,0.10,0.03,
5/31/2018,4:31:42 PM,3559.51,3509.93,0.06,0.02,0.29,0.03,
5/31/2018,4:31:43 PM,3543.71,3339.28,0.04,0.02,0.17,0.02,
5/31/2018,4:31:44 PM,3293.42,3603.00,0.06,0.02,0.08,0.04,
5/31/2018,4:31:45 PM,3490.18,3455.19,0.04,0.03,0.12,0.03,
5/31/2018,4:31:46 PM,3458.83,3694.07,0.03,0.03,0.04,0.04,
5/31/2018,4:31:47 PM,3721.72,3453.90,0.03,0.02,0.14,0.03,
5/31/2018,4:31:48 PM,3431.82,3623.77,0.05,0.03,0.09,0.03,
5/31/2018,4:31:49 PM,3016.60,3897.85,0.06,0.02,0.04,0.04,
5/31/2018,4:31:50 PM,3224.34,3571.15,0.06,0.02,0.07,0.04,
5/31/2018,4:31:51 PM,3637.51,3561.04,0.04,0.03,0.09,0.03,
5/31/2018,4:31:52 PM,3264.56,3756.84,0.09,0.02,0.10,0.04,
5/31/2018,4:31:53 PM,3618.51,3564.19,0.06,0.03,0.13,0.04,
5/31/2018,4:31:54 PM,3573.62,3650.01,0.05,0.03,0.07,0.03,
5/31/2018,4:31:55 PM,3452.41,3916.56,0.04,0.03,0.06,0.04,
5/31/2018,4:31:56 PM,3222.69,3685.00,0.04,0.03,0.09,0.03,
5/31/2018,4:31:57 PM,3261.42,3481.65,0.09,0.02,0.05,0.03,
5/31/2018,4:31:58 PM,3353.05,3838.05,0.10,0.02,0.09,0.05,
5/31/2018,4:31:59 PM,3695.34,3818.86,0.03,0.03,0.06,0.04,
5/31/2018,4:32:00 PM,3456.95,3848.48,0.05,0.02,0.04,0.04,
5/31/2018,4:32:01 PM,3380.90,4357.40,0.03,0.02,0.02,0.06,
5/31/2018,4:32:02 PM,3427.30,3530.93,0.07,0.02,0.14,0.03,
5/31/2018,4:32:03 PM,3397.31,3924.34,0.04,0.03,0.05,0.05,
5/31/2018,4:32:04 PM,3504.03,3558.13,0.10,0.04,0.08,0.03,
5/31/2018,4:32:05 PM,3571.06,3811.77,0.03,0.02,0.05,0.04,
5/31/2018,4:32:06 PM,3327.33,3834.62,0.05,0.02,0.06,0.05,
5/31/2018,4:32:07 PM,3712.67,4064.39,0.03,0.03,0.04,0.05,
5/31/2018,4:32:08 PM,3251.29,3957.56,0.08,0.02,0.04,0.05,
5/31/2018,4:32:09 PM,3305.35,3735.75,0.10,0.02,0.16,0.03,
5/31/2018,4:32:10 PM,4275.91,3485.41,0.01,0.04,0.08,0.03,
5/31/2018,4:32:11 PM,2925.77,3874.63,0.10,0.01,0.06,0.04,
5/31/2018,4:32:12 PM,3361.37,3729.31,0.08,0.02,0.06,0.04,
5/31/2018,4:32:13 PM,3437.62,4082.14,0.04,0.02,0.03,0.05,
5/31/2018,4:32:14 PM,3213.34,3796.51,0.06,0.03,0.06,0.04,
5/31/2018,4:32:15 PM,3526.50,3819.64,0.06,0.02,0.06,0.05,
5/31/2018,4:32:16 PM,3468.14,3945.13,0.05,0.02,0.05,0.05,
5/31/2018,4:32:17 PM,3586.99,3956.80,0.04,0.03,0.05,0.05,
5/31/2018,4:32:18 PM,3649.60,3697.03,0.03,0.02,0.05,0.04,
5/31/2018,4:32:19 PM,3354.90,3884.39,0.08,0.02,0.03,0.05,
5/31/2018,4:32:20 PM,3513.72,3765.05,0.04,0.03,0.10,0.04,
5/31/2018,4:32:21 PM,3531.71,3808.31,0.06,0.02,0.03,0.04,
5/31/2018,4:32:22 PM,3616.20,3651.19,0.03,0.03,0.07,0.03,
5/31/2018,4:32:23 PM,3404.74,3504.85,0.06,0.02,0.18,0.04,
5/31/2018,4:32:24 PM,3559.98,3216.81,0.03,0.02,0.05,0.02,
5/31/2018,4:32:25 PM,3391.56,3447.72,0.07,0.02,0.19,0.03,
5/31/2018,4:32:26 PM,3327.01,3631.70,0.08,0.02,0.15,0.03,
5/31/2018,4:32:27 PM,3337.21,3453.74,0.08,0.02,0.34,0.02,
5/31/2018,4:32:28 PM,3256.46,3828.57,0.03,0.03,0.06,0.04,
5/31/2018,4:32:29 PM,3314.25,4030.00,0.10,0.01,0.03,0.05,
5/31/2018,4:32:30 PM,3237.90,3552.26,0.12,0.02,0.23,0.03,
5/31/2018,4:32:31 PM,3394.42,3861.26,0.05,0.02,0.08,0.04,
5/31/2018,4:32:32 PM,3647.61,3920.07,0.03,0.03,0.04,0.04,
5/31/2018,4:32:33 PM,3711.78,3625.11,0.02,0.02,0.09,0.03,
5/31/2018,4:32:34 PM,3363.95,4014.07,0.07,0.02,0.05,0.04,
5/31/2018,4:32:35 PM,3156.97,3826.36,0.07,0.02,0.07,0.04,
5/31/2018,4:32:36 PM,3426.69,3857.97,0.04,0.04,0.06,0.04,
5/31/2018,4:32:37 PM,3601.23,3457.12,0.04,0.03,0.24,0.03,
5/31/2018,4:32:38 PM,3248.45,3997.36,0.04,0.03,0.04,0.05,
5/31/2018,4:32:39 PM,3463.74,3641.03,0.06,0.02,0.07,0.03,
5/31/2018,4:32:40 PM,3506.82,3377.68,0.04,0.02,0.16,0.02,
5/31/2018,4:32:41 PM,3393.72,3740.46,0.06,0.02,0.06,0.04,
5/31/2018,4:32:42 PM,3630.85,3448.69,0.03,0.04,0.07,0.03,
5/31/2018,4:32:43 PM,3185.00,3684.31,0.03,0.04,0.06,0.04,
5/31/2018,4:32:44 PM,3554.37,3836.33,0.03,0.02,0.06,0.04,
5/31/2018,4:32:46 PM,3280.99,3933.58,0.09,0.02,0.05,0.04,
5/31/2018,4:32:47 PM,3485.50,3747.77,0.05,0.02,0.06,0.04,
5/31/2018,4:32:48 PM,3448.10,3560.22,0.05,0.02,0.17,0.03,
5/31/2018,4:32:49 PM,3636.73,3553.81,0.03,0.02,0.11,0.03,
5/31/2018,4:32:50 PM,3631.27,4013.35,0.03,0.02,0.03,0.05,
5/31/2018,4:32:51 PM,3115.74,3507.30,0.15,0.02,0.09,0.03,
5/31/2018,4:32:52 PM,3195.22,3667.41,0.09,0.02,0.06,0.03,
5/31/2018,4:32:53 PM,3936.15,3769.69,0.02,0.02,0.06,0.04,
5/31/2018,4:32:54 PM,3111.11,3595.13,0.05,0.02,0.11,0.03,
5/31/2018,4:32:55 PM,3725.53,3463.77,0.03,0.03,0.32,0.03,
5/31/2018,4:32:56 PM,3283.52,3529.40,0.04,0.02,0.11,0.03,
5/31/2018,4:32:57 PM,3660.93,3544.01,0.04,0.03,0.14,0.03,
5/31/2018,4:32:58 PM,3066.41,3681.72,0.06,0.02,0.10,0.03,
5/31/2018,4:32:59 PM,3581.88,3823.08,0.03,0.02,0.03,0.04,
5/31/2018,4:33:00 PM,3458.38,3634.21,0.06,0.02,0.06,0.04,
5/31/2018,4:33:01 PM,3451.19,3842.01,0.04,0.02,0.09,0.04,
5/31/2018,4:33:02 PM,3261.49,3655.66,0.03,0.04,0.11,0.03,
5/31/2018,4:33:03 PM,3345.51,3656.53,0.06,0.02,0.10,0.03,
5/31/2018,4:33:04 PM,3498.47,3755.82,0.05,0.04,0.05,0.04,
5/31/2018,4:33:05 PM,3627.75,3365.66,0.03,0.03,0.14,0.02,
5/31/2018,4:33:06 PM,3377.02,3824.84,0.06,0.02,0.04,0.04,
5/31/2018,4:33:07 PM,3284.55,3605.23,0.05,0.03,0.12,0.03,
5/31/2018,4:33:08 PM,3810.58,3635.04,0.02,0.03,0.18,0.04,
5/31/2018,4:33:09 PM,3489.74,3655.34,0.04,0.02,0.06,0.03,
